Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,smoothed_mu,smoothed_sigma
fed-interest-rates-january-2025,January,2025,No Change,2025-01-04,0.905,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.481603555616002,0.08,4.482075179801977,0.08000000858442582
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-04,0.085,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.481603555616002,0.08,4.482075179801977,0.08000000858442582
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-04,0.0045,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.481603555616002,0.08,4.482075179801977,0.08000000858442582
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-04,0.0045,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.481603555616002,0.08,4.482075179801977,0.08000000858442582
fed-interest-rates-january-2025,January,2025,No Change,2025-01-05,0.905,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.481603555268294,0.08,4.481917971624083,0.08000000572295055
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-05,0.0045,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.481603555268294,0.08,4.481917971624083,0.08000000572295055
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-05,0.0045,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.481603555268294,0.08,4.481917971624083,0.08000000572295055
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-05,0.085,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.481603555268294,0.08,4.481917971624083,0.08000000572295055
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-05,0.0035,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.481603555268294,0.08,4.481917971624083,0.08000000572295055
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-06,0.0055,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.482502748838297,0.08,4.482112897362154,0.08000000381530037
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-06,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.482502748838297,0.08,4.482112897362154,0.08000000381530037
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-06,0.085,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.482502748838297,0.08,4.482112897362154,0.08000000381530037
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-06,0.0055,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.482502748838297,0.08,4.482112897362154,0.08000000381530037
fed-interest-rates-january-2025,January,2025,No Change,2025-01-06,0.905,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.482502748838297,0.08,4.482112897362154,0.08000000381530037
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-07,0.0055,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.482502748843635,0.08,4.482242847855982,0.0800000025435336
fed-interest-rates-january-2025,January,2025,No Change,2025-01-07,0.905,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.482502748843635,0.08,4.482242847855982,0.0800000025435336
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-07,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.482502748843635,0.08,4.482242847855982,0.0800000025435336
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-07,0.085,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.482502748843635,0.08,4.482242847855982,0.0800000025435336
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-07,0.0055,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.482502748843635,0.08,4.482242847855982,0.0800000025435336
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-08,0.0055,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.48372078393935,0.08,4.482735493217104,0.08000000169568908
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-08,0.075,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.48372078393935,0.08,4.482735493217104,0.08000000169568908
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-08,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.48372078393935,0.08,4.482735493217104,0.08000000169568908
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-08,0.0045,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.48372078393935,0.08,4.482735493217104,0.08000000169568908
fed-interest-rates-january-2025,January,2025,No Change,2025-01-08,0.915,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.48372078393935,0.08,4.482735493217104,0.08000000169568908
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-09,0.0045,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.500697835466162,0.08,4.488722940633457,0.08000000113045938
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-09,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.500697835466162,0.08,4.488722940633457,0.08000000113045938
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-09,0.055,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.500697835466162,0.08,4.488722940633457,0.08000000113045938
fed-interest-rates-january-2025,January,2025,No Change,2025-01-09,0.935,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.500697835466162,0.08,4.488722940633457,0.08000000113045938
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-09,0.0055,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.500697835466162,0.08,4.488722940633457,0.08000000113045938
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-10,0.0045,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.500697834354592,0.08,4.492714571873835,0.08000000075363958
fed-interest-rates-january-2025,January,2025,No Change,2025-01-10,0.935,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.500697834354592,0.08,4.492714571873835,0.08000000075363958
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-10,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.500697834354592,0.08,4.492714571873835,0.08000000075363958
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-10,0.0055,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.500697834354592,0.08,4.492714571873835,0.08000000075363958
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-10,0.055,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.500697834354592,0.08,4.492714571873835,0.08000000075363958
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-11,0.0035,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.500848748800766,0.08,4.495425964182812,0.0800000005024264
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-11,0.0035,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.500848748800766,0.08,4.495425964182812,0.0800000005024264
fed-interest-rates-january-2025,January,2025,No Change,2025-01-11,0.9715,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.500848748800766,0.08,4.495425964182812,0.0800000005024264
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-11,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.500848748800766,0.08,4.495425964182812,0.0800000005024264
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-11,0.0195,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.500848748800766,0.08,4.495425964182812,0.0800000005024264
fed-interest-rates-january-2025,January,2025,No Change,2025-01-12,0.9715,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501458959818167,0.08,4.49743696272793,0.08000000033495094
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-12,0.0025,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501458959818167,0.08,4.49743696272793,0.08000000033495094
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-12,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501458959818167,0.08,4.49743696272793,0.08000000033495094
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-12,0.021,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501458959818167,0.08,4.49743696272793,0.08000000033495094
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-12,0.0025,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501458959818167,0.08,4.49743696272793,0.08000000033495094
fed-interest-rates-january-2025,January,2025,No Change,2025-01-13,0.964,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501486628857975,0.08,4.498786851437945,0.08000000022330064
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-13,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501486628857975,0.08,4.498786851437945,0.08000000022330064
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-13,0.0315,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501486628857975,0.08,4.498786851437945,0.08000000022330064
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-13,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501486628857975,0.08,4.498786851437945,0.08000000022330064
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-13,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501486628857975,0.08,4.498786851437945,0.08000000022330064
fed-interest-rates-january-2025,January,2025,No Change,2025-01-14,0.964,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501816460805159,0.08,4.499796721227017,0.0800000001488671
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-14,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501816460805159,0.08,4.499796721227017,0.0800000001488671
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-14,0.0285,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501816460805159,0.08,4.499796721227017,0.0800000001488671
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-14,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501816460805159,0.08,4.499796721227017,0.0800000001488671
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-14,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501816460805159,0.08,4.499796721227017,0.0800000001488671
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-15,0.0035,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501211053923031,0.08,4.500268165459022,0.08000000009924474
fed-interest-rates-january-2025,January,2025,No Change,2025-01-15,0.965,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501211053923031,0.08,4.500268165459022,0.08000000009924474
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-15,0.0295,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501211053923031,0.08,4.500268165459022,0.08000000009924474
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-15,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501211053923031,0.08,4.500268165459022,0.08000000009924474
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-15,0.0025,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501211053923031,0.08,4.500268165459022,0.08000000009924474
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-16,0.031,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501401435185691,0.08,4.500645922034578,0.08000000006616317
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-16,0.0035,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501401435185691,0.08,4.500645922034578,0.08000000006616317
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-16,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501401435185691,0.08,4.500645922034578,0.08000000006616317
fed-interest-rates-january-2025,January,2025,No Change,2025-01-16,0.965,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501401435185691,0.08,4.500645922034578,0.08000000006616317
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-16,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501401435185691,0.08,4.500645922034578,0.08000000006616317
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-17,0.0025,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501782695437952,0.08,4.50102484650237,0.08000000004410879
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-17,0.024,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501782695437952,0.08,4.50102484650237,0.08000000004410879
fed-interest-rates-january-2025,January,2025,No Change,2025-01-17,0.971,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501782695437952,0.08,4.50102484650237,0.08000000004410879
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-17,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501782695437952,0.08,4.50102484650237,0.08000000004410879
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-17,0.0035,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501782695437952,0.08,4.50102484650237,0.08000000004410879
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-18,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501500940177629,0.08,4.501183544394123,0.08000000002940585
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-18,0.03,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501500940177629,0.08,4.501183544394123,0.08000000002940585
fed-interest-rates-january-2025,January,2025,No Change,2025-01-18,0.964,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501500940177629,0.08,4.501183544394123,0.08000000002940585
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-18,0.0035,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501500940177629,0.08,4.501183544394123,0.08000000002940585
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-18,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501500940177629,0.08,4.501183544394123,0.08000000002940585
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-19,0.027,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501832685213902,0.08,4.501399924667383,0.08000000001960392
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-19,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501832685213902,0.08,4.501399924667383,0.08000000001960392
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-19,0.0035,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501832685213902,0.08,4.501399924667383,0.08000000001960392
fed-interest-rates-january-2025,January,2025,No Change,2025-01-19,0.9625,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501832685213902,0.08,4.501399924667383,0.08000000001960392
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-19,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501832685213902,0.08,4.501399924667383,0.08000000001960392
fed-interest-rates-january-2025,January,2025,No Change,2025-01-20,0.952,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.501203027258302,0.08,4.501334292197689,0.08000000001306928
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-20,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.501203027258302,0.08,4.501334292197689,0.08000000001306928
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-20,0.029,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.501203027258302,0.08,4.501334292197689,0.08000000001306928
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-20,0.0025,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.501203027258302,0.08,4.501334292197689,0.08000000001306928
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-20,0.0035,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.501203027258302,0.08,4.501334292197689,0.08000000001306928
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-21,0.0105,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.502947655525986,0.08,4.501872079973788,0.08000000000871285
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-21,0.0025,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.502947655525986,0.08,4.501872079973788,0.08000000000871285
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-21,0.0025,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.502947655525986,0.08,4.501872079973788,0.08000000000871285
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-21,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.502947655525986,0.08,4.501872079973788,0.08000000000871285
fed-interest-rates-january-2025,January,2025,No Change,2025-01-21,0.985,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.502947655525986,0.08,4.501872079973788,0.08000000000871285
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-22,0.0025,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.502658873784701,0.08,4.502134344577426,0.08000000000580856
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-22,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.502658873784701,0.08,4.502134344577426,0.08000000000580856
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-22,0.018,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.502658873784701,0.08,4.502134344577426,0.08000000000580856
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-22,0.0025,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.502658873784701,0.08,4.502134344577426,0.08000000000580856
fed-interest-rates-january-2025,January,2025,No Change,2025-01-22,0.9775,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.502658873784701,0.08,4.502134344577426,0.08000000000580856
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-23,0.0015,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.4938897252772945,0.08,4.4993861381440485,0.08000000000387239
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-23,0.009,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.4938897252772945,0.08,4.4993861381440485,0.08000000000387239
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-23,0.0005,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.4938897252772945,0.08,4.4993861381440485,0.08000000000387239
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-23,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.4938897252772945,0.08,4.4993861381440485,0.08000000000387239
fed-interest-rates-january-2025,January,2025,No Change,2025-01-23,0.988,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.4938897252772945,0.08,4.4993861381440485,0.08000000000387239
fed-interest-rates-january-2025,January,2025,No Change,2025-01-24,0.9885,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.511221607603725,0.08,4.503331294630607,0.08000000000258159
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-24,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.511221607603725,0.08,4.503331294630607,0.08000000000258159
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-24,0.0015,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.511221607603725,0.08,4.503331294630607,0.08000000000258159
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-24,0.0105,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.511221607603725,0.08,4.503331294630607,0.08000000000258159
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-24,0.0005,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.511221607603725,0.08,4.503331294630607,0.08000000000258159
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-25,0.011,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.492865373187516,0.08,4.499842654149577,0.08000000000172106
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-25,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.492865373187516,0.08,4.499842654149577,0.08000000000172106
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-25,0.0015,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.492865373187516,0.08,4.499842654149577,0.08000000000172106
fed-interest-rates-january-2025,January,2025,No Change,2025-01-25,0.9875,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.492865373187516,0.08,4.499842654149577,0.08000000000172106
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-25,0.0005,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.492865373187516,0.08,4.499842654149577,0.08000000000172106
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-26,0.0015,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.502016391087866,0.08,4.500567233129007,0.08000000000114738
fed-interest-rates-january-2025,January,2025,No Change,2025-01-26,0.9825,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.502016391087866,0.08,4.500567233129007,0.08000000000114738
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-26,0.0015,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.502016391087866,0.08,4.500567233129007,0.08000000000114738
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-26,0.015,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.502016391087866,0.08,4.500567233129007,0.08000000000114738
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-26,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.502016391087866,0.08,4.500567233129007,0.08000000000114738
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-27,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.504318567037367,0.08,4.501817677765127,0.08000000000076493
fed-interest-rates-january-2025,January,2025,No Change,2025-01-27,0.979,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.504318567037367,0.08,4.501817677765127,0.08000000000076493
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-27,0.0015,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.504318567037367,0.08,4.501817677765127,0.08000000000076493
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-27,0.0005,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.504318567037367,0.08,4.501817677765127,0.08000000000076493
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-27,0.0195,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.504318567037367,0.08,4.501817677765127,0.08000000000076493
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-28,0.0005,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.504786894438156,0.08,4.502807416656136,0.08000000000050997
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-28,0.0015,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.504786894438156,0.08,4.502807416656136,0.08000000000050997
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-28,0.019,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.504786894438156,0.08,4.502807416656136,0.08000000000050997
fed-interest-rates-january-2025,January,2025,No Change,2025-01-28,0.9795,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.504786894438156,0.08,4.502807416656136,0.08000000000050997
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-28,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.504786894438156,0.08,4.502807416656136,0.08000000000050997
fed-interest-rates-january-2025,January,2025,25+ bps increase,2025-01-29,0.0015,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.49222393725451,0.08,4.4992795901889275,0.08000000000034
fed-interest-rates-january-2025,January,2025,25 bps decrease,2025-01-29,0.0125,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.49222393725451,0.08,4.4992795901889275,0.08000000000034
fed-interest-rates-january-2025,January,2025,50 bps decrease,2025-01-29,0.0015,4.5,-0.5,Exact_Bin,4.0,"(3.9375, 4.1875)",4.49222393725451,0.08,4.4992795901889275,0.08000000000034
fed-interest-rates-january-2025,January,2025,75+ bps decrease,2025-01-29,0.0005,4.5,-0.75,Lower_Bound,3.75,"(-inf, 3.6875)",4.49222393725451,0.08,4.4992795901889275,0.08000000000034
fed-interest-rates-january-2025,January,2025,No Change,2025-01-29,0.9855,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.49222393725451,0.08,4.4992795901889275,0.08000000000034
fed-decision-in-july,July,2025,25+ bps increase,2025-06-19,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
fed-decision-in-july,July,2025,25 bps decrease,2025-06-19,0.06,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
fed-decision-in-july,July,2025,No change,2025-06-19,0.93,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-19,0.008,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-19,0.008,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
fed-decision-in-july,July,2025,25 bps decrease,2025-06-19,0.06,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
fed-decision-in-july,July,2025,25+ bps increase,2025-06-19,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
fed-decision-in-july,July,2025,No change,2025-06-19,0.93,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.489653625360101,0.1420439858407262,4.493504574790724,0.13672656926948812
